	ihuman	BLCA	BRCA	CESC	COAD	GBM	HNSC	KICH	KIRC	KIRP	LIHC	LUAD	LUSC	OV	PAAD	PRAD	READ	SKCM	STAD	TGCT	THCA	UCEC
Isolated	0.0	0.0	814.6954335577909	0.0	0.0	0.0	0.0	0.0	0.0	0.0	419.0310059411151	531.4549753865587	0.0	0.0	0.04646591826627701	0.0	27.912213333648104	6.377110911722341	0.0	0.0	0.0	0.0
Keratan sulfate biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Keratan sulfate degradation	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Leukotriene metabolism	2.188107019188429	0.0	0.0	689.2225235262756	4.400533666456145	0.0	136.76693110434636	0.0	0.0	0.0	0.0	81.67265094516188	0.0	159.2379784446507	0.0	0.0	0.0	1000.0000000000001	18.29575723584145	0.0	0.0	0.0
Linoleate metabolism	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007424645681227112	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lipoic acid metabolism	0.0	-0.5000967501247209	0.0	0.0	0.0	0.0	0.0	-278.521915325094	-2.515349298214704	-173.42085295496057	0.0	-2.5883558646814175	-0.9950239608101439	0.0	0.0	-7.956754393887242	0.0	0.0	-2.512764528494958	0.0	0.0	0.0
Lysine metabolism	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.117735880763413e-14	0.0	0.0	0.0
Metabolism of other amino acids	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002474881893742371	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Miscellaneous	-2393.9076614047713	91.49604926795895	196.98868581068749	-362.75367838024	496.3374988138231	-1187.2281745809096	-1152.3128234061962	-2018.3370640433857	-2298.6725191587807	-328.56224176520533	177.0540007161931	-1697.1425764141584	-1866.1060513561913	-492.89941074496477	188.14458403711456	-2424.7584365085027	-582.9933716690826	-321.1812706734064	-988.6840940311498	-1497.8337917403767	-1308.8490062764827	-1364.4771944054878
N-glycan metabolism	0.0	0.0	0.0	0.0	500.0000000000002	0.0	9.570615603173371	9.611841220471598e-19	0.0	0.0	3.1394338306206584	0.0	120.71198660531607	0.0	4.709150745930991	0.0	0.0	0.0	3.139433830620659	0.04563278574412334	0.0	0.7392391290161999
Nicotinate and nicotinamide metabolism	0.742597121808088	0.7425968484013674	0.9780543856992236	0.7425968483974683	0.7425968483972925	0.7425968483964474	0.7425968483959738	0.742596848399131	0.7425968483968612	0.7425968484019405	0.742596848399836	0.7425968483935691	0.7425968483991243	0.7425968483952515	0.7425968483958676	0.7419581578245662	0.7425968483961403	0.7422128305963955	38.9133449921556	0.7305221028926219	0.7425968483980117	0.7425968483962834
Nucleotide metabolism	-21.38868600499608	-543.9100604856532	731.8465302029481	-194.482023016751	256.582979685075	-579.9048798453974	-456.71390914679677	-983.1247864597127	197.3367150965589	-925.0661931562415	-845.3559713959914	25.643949914766356	-762.1922065160625	12.073900447525205	-1117.609368146459	1508.2489695437598	-482.4626358862899	19.396538987491596	30.05290026098574	359.8695325902722	26.122486938329953	63.95439776657031
O-glycan metabolism	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Omega-3 fatty acid metabolism	0.020638207563824222	121.75912675679415	0.0002878032496262447	48.672345610503605	0.06620088941272133	0.4601573006616134	0.04905979820583785	7.4739175403801665	1.1321636539090447	0.0	0.21727402713489868	0.0010515929849130724	5.2423045619524515	0.01888333956584455	1.0428956866618877	0.13304144835896517	2.9078036896416743	554.8638640973728	0.26359496364319973	0.8325901546197773	2.3468369010534995	0.597450966425666
Omega-6 fatty acid metabolism	0.0	31.739706895010087	2.901025336180364e-05	68.21365740685798	0.05922341256277543	0.0162337750733316	2.5263864587888145	0.2341697401685692	44.86380045365922	0.0	22.76556628918178	6.538734194406778	0.692988832979068	424.37179188677317	35.27818423207538	0.04260300492785146	27.61509541937221	548.2827474486933	2.770146694177706	1.9598510060170524	17.828071920608092	1.9498778799421843
Oxidative phosphorylation	3016.870416983399	3199.821845290387	3188.441297440171	2027.5321652042062	2480.223513932958	3186.7205577836403	2687.6666351073764	2626.2421226141614	3188.440815662748	2692.821239054572	2570.2268303366973	2702.6047390570607	2702.8846176595057	3188.4408156627474	3232.587021555241	2640.015786187857	2097.691607541461	3189.3878752566206	3188.440815662748	3189.2003981352054	3188.4408156627483	2862.19525490637
Pantothenate and CoA metabolism	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pentose Phosphate Pathway	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pentose and glucuronate interconversions	0.0	0.0	0.0	999.987925254498	999.9335888997372	0.0	0.0	0.0	0.0	998.1404891926323	675.4619683134107	-0.8029705759087453	0.0	0.0026946575457491304	0.0	0.0	865.4638682693677	0.0	1000.0	0.02414949100477431	0.0	0.0
Pentose phosphate pathway	3999.9879252500523	3999.9879252544974	3999.987925254498	3000.0	3000.054336354761	3999.9879252544974	3999.9879252544974	3999.9879252544974	5402.1520499224025	3001.8667881203764	3647.2410590130985	4000.806359496208	3999.987925254498	3999.9879252544974	4000.080752201824	3999.9879356397105	3263.531537354526	6552.634222491628	3002.3036279385037	3999.963775763493	5210.959939380668	4006.4463073781417
Peptide metabolism	-679.591735285974	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Phenylalanine metabolism	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Phenylalanine, tyrosine and tryptophan biosynthesis	783.3184841522503	0.6158120206217444	144.03326256705262	484.5570789993727	480.83715025158114	556.7477073846538	0.0	975.1775760611596	377.6523330365052	-24.82242393884037	0.6158120206217444	0.0	165.22844872875032	0.019799055150052647	640.3604465831347	0.0	680.9468103684839	0.0	196.50683981892254	-742.7499155594478	0.0	221.3062953123198
Phosphatidylinositol phosphate metabolism	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pool reactions	0.00020966309956603726	552.2188470526613	-0.028838766491321714	-4.440892098500626e-16	0.0009727537532625218	-0.14746150380547887	-50.582956303889986	175.43198611354745	15.769894122362002	0.0	-69.71850525080352	-25.44720203876186	-50.08334032911827	-1.27675647831893e-15	52.49818047156482	-1.9554902900073134	-0.46457208287767265	-1.8310079566725797	436.25834930845724	2.275102860714135	-2.570453523099843	4.641796095456611
Porphyrin metabolism	904.4311145602709	0.03101723663694898	0.0	0.0	0.031017236636949004	56.62209194617254	0.05169539439491499	0.02843246691720324	0.0	0.0	0.0	375.98694921355326	0.028432466917203244	169.34661344092214	479.3361524564649	320.3858556025533	146.77108529597288	0.0	500.0310172366367	0.028432466917203265	16.06828026806233	218.99128589263077
Propanoate metabolism	1.0893622132598488	1.0733544137992905	0.0	0.0	0.04652585495542351	5.114135651873769	0.0	16.679270147622596	4.415837179598709	0.0	0.046525854955423475	0.0	32.31821190294035	173.93870193481038	24.065983340717974	2.7841290893555235	0.0	0.040337017559106	15.340720667983188	1.4646945279848405	0.0	0.06630584217329748
Prostaglandin biosynthesis	-811.3931783366263	-1005.4817049094975	0.004969319660244466	-154.76388571146595	0.0	-20.01776424847458	-999.4337731028427	-8.552452364885685	-324.6551983905004	0.0	0.0	-96.6376298969303	-1492.58487697849	-823.6429424397983	0.5247956607800695	646.6153003462437	-1.0927644679660373	-1000.0	0.0	-288.148100051512	-1001.1735304052816	-94.40812610842676
Protein assembly	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Protein degradation	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Protein modification	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Purine metabolism	1153.6936725599705	550.6576264559061	948.1120139937688	1662.792226897978	-101.42375487247044	2215.828587668352	1374.6805594970263	1673.8638007958723	1826.1486379893943	1652.552966331377	1360.351678282965	-640.0026070892145	345.4325695734109	692.2202693908118	675.0247931949918	1672.2102982632744	-14.159945901688928	814.3040829784356	670.4498307066278	1325.8417325340356	-336.2088295314779	2556.437293904384
Pyrimidine metabolism	1988.2369230894533	2699.7885394293135	-1182.491704886714	485.96921382765015	1346.1606894024383	-86.20676828171071	4085.4775648058544	469.1403881926123	295.36193404976433	1144.8821362993892	3575.5957560727306	2950.9065224612696	1617.2010591913665	36.71615818253683	4316.178486737929	488.5652408712072	1504.1496629802605	2347.6478201383275	939.4047957402778	2.7331055333158636	2012.4418044383096	-36.37774310885046
Pyruvate metabolism	0.0	526.8966565804493	0.0	1208.487876834693	98.59379658191915	910.0806061148409	998.436130270938	2864.31240697773	73.84629919117366	1005.746625061867	621.458683315597	1413.3520995182944	1563.5086604552114	43.863959791178665	595.2697841689883	1368.2084504290574	1000.0	429.2192829755466	2052.149472683687	1040.3484532380994	0.0	1003.925082282406
ROS detoxification	500.0193745419024	500.01808589595214	500.00000000000006	745.1482590730959	500.00000000000006	500.0	1250.77636137678	1245.0697336413282	500.0000000000001	750.0176444872102	686.4023746497367	443.281080809925	499.99999999999994	919.780481294076	774.3230708958172	750.0617750859872	1079.1237816480898	746.8290799068862	734.9658043219255	750.7549581006192	1130.0196881535207	500.0382777089673
Retinol metabolism	0.06705419567868834	0.16512557861796026	0.19089835495397586	0.15478649973897732	73.81183938453844	0.15478649973897732	8.25143763392151	0.1831665220531712	0.1677028562515619	0.15478649973897726	0.1702801338851634	0.2113547924866479	0.224477885052238	0.1006337010887679	0.11095779579546254	0.16498355788277358	0.09029462220978486	138.5798202783844	0.23474953515592334	0.15478649973897737	-999.8194107555806	0.16770285625156187
Riboflavin metabolism	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Serotonin and melatonin biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	1.2181059941290592e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0024748818937423704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sphingolipid metabolism	6.78367693381995	1003.8337316970081	1335.641565145916	47.81370848827066	1979.0930555211762	728.3237589858733	13.37717311523409	662.5017022585507	68.4067562476134	310.23557251710594	879.2311770394113	6.758928688356821	680.6738297155746	77.44922549147702	451.6176849981079	647.1451755509823	158.4270454918616	227.6873889382999	382.8390302979563	329.6030804767085	400.0775905668317	31.720471455169154
Starch and sucrose metabolism	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	251.18429879278054
Steroid metabolism	-0.002577278582510479	0.0	0.0	1.734723475976807e-18	0.017894120754944794	0.0	0.0	0.007731832900804677	0.0	0.0	0.0	0.0	0.007731832900804674	0.22521425233055567	0.01030911053440624	0.0	0.0	0.0	0.0	0.0	0.0	0.25158258244489146
Sulfur metabolism	0.0	658.6521763633019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4320036528690094	0.0	0.0	54.237554776881325	10.659776188233048	0.0	0.0	0.0	0.0	0.0	0.0
Terpenoid backbone biosynthesis	0.0	49.72766649857882	0.0	0.0	0.0	0.0	0.0	111.2450227404859	22.836296670375752	0.0	17.57420130612325	0.0	0.0	0.0	0.0	168.9143993276152	0.0	0.0	0.0	0.0	0.0	0.0
Thiamine metabolism	0.005169541342826253	0.005169539439491497	0.005169539439491498	0.005169539439491499	0.005169539439491501	0.005169539439491499	0.005169539439491498	0.005169539439491497	0.0051695394394914995	106.41330954953754	0.005169539439491497	0.0051695394394914995	0.005169539439491498	0.0051695394394914995	0.005169539439491501	0.005165093236801892	0.005169539439491499	0.005166866124666416	0.005169539439491498	0.0051695394394914995	67.55909381220908	0.005169539439491499
Toluene degradation	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Transport reactions	14784.288523516796	15470.065444950316	14290.292290144913	17092.772792471544	17662.757547867066	14358.067712311708	8870.332023729736	11845.112635245026	11183.49103170782	10063.378232470486	14949.076977462682	101.90597415423213	14991.557813843083	12419.69670344807	13598.428337935346	12197.030362034158	7929.256564986219	9116.883223043162	14110.387074429083	14009.100262808926	6854.229266465525	15492.428666013482
Triacylglycerol synthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism	11.708170778861472	0.682223120884828	512.2456662231666	1174.2402962667752	664.7393488732464	508.2292925380343	1586.289314917762	-171.6786005037926	1028.0151779101554	1749.8739112486114	0.27168177380360703	51.54027415702831	-161.043141479023	924.6839929504602	-372.6090595419307	11.640228548166078	1210.5227929579737	1712.9510473748605	2204.232674633435	1285.079057792815	1052.620439715267	290.6263356206164
Tryptophan metabolism	0.0	-49.72766649857881	0.0	0.0	0.0	0.0	0.0	-111.24502274048591	-22.836296670375752	0.0	-17.57420130612325	0.0	0.0	0.00494976378748474	97.67818851798998	-168.9143993276152	0.0	0.0	0.0	0.0	0.0	0.0
Tyrosine metabolism	0.0	0.0	1.1368683772161603e-13	0.0	0.0	0.0	0.0	0.0	0.0	187.06762580412678	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.377110911722341	0.0	0.0	0.0	0.0
Ubiquinone and other terpenoid-quinone biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ubiquinone synthesis	52.87544853069237	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	837.8736432835096
Urea cycle	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Valine, leucine, and isoleucine metabolism	1999.9999999999995	1530.9393981066414	0.0	2656.209982014117	2000.000000000001	1889.7416277469292	1066.726381400145	2000.0000000000002	2000.0000000000002	1976.592929067179	1919.9854666287474	2056.060825824876	2430.2614392045734	2000.0	1999.9999999999998	2174.312994224606	1183.89713143634	858.5113523020767	670.977127488623	457.7707211785747	1690.7204198594534	1409.8748360473912
Vitamin A metabolism	0.0	0.03095729994779546	0.033534577581397024	0.030957299947795468	36.86592693643153	0.030957299947795475	4.080571505855861	0.0	0.030957299947795475	0.030957299947795454	0.025802744680592345	0.03868913284860015	0.033534577581397024	0.005154555267203118	0.005154555267203119	0.030930674281833936	0.005154555267203117	69.25895387171487	0.0412664104822017	0.03095729994779549	0.030957299947795464	0.030957299947795475
Vitamin B12 metabolism	0.01292385335706563	0.012923848598728745	0.012923848598728745	0.012923848598728752	0.012923848598728756	0.012923848598728752	0.012923848598728745	0.01292384859872874	0.012923848598728752	0.012923848598728745	0.012923848598728738	0.012923848598728749	0.012923848598728744	0.012923848598728754	0.012923848598728752	0.012912733092004733	0.012923848598728745	0.012917165311666038	0.012923848598728749	0.012923848598728749	0.012923848598728742	0.012923848598728752
Vitamin B2 metabolism	0.0	0.0	0.0	0.0	0.0	512.6021233004286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Vitamin B6 metabolism	1000.0	0.0	150.57443768429872	0.0051695394394914995	0.010339078878983004	0.0051695394394914995	0.005169539439491499	0.010339078878982996	46.39268312312462	0.005169539439491497	0.010339078878982996	0.010339078878983003	396.05282364498237	0.005169539439491501	0.005169539439491502	0.005165093236801893	0.010339078878982999	0.005166866124666416	0.0	0.005169539439491501	0.0	228.04013213076414
Vitamin C metabolism	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Vitamin D metabolism	0.036081900155146715	0.046390997404828035	0.03608188687042182	0.036081886870421825	0.03608188687042184	0.036081886870421825	0.03608188687042182	0.04123644213762492	0.03608188687042183	0.036081886870421805	0.05670010793923426	0.03608188687042183	0.03608188687042182	0.03608188687042183	0.03608188687042184	0.03605085366440277	0.036081886870421825	0.03606322790781661	0.03608188687042182	0.03608188687042183	0.051545552672031154	0.036081886870421825
Vitamin E metabolism	0.07754312014239378	0.06720401271338948	0.06720401271338948	0.0672040127133895	0.0775430915923725	0.0672040127133895	0.0672040127133895	0.06720401271338947	0.0672040127133895	0.07754309159237247	0.07754309159237248	0.07754309159237249	0.06720401271338948	0.06720401271338951	0.0775430915923725	0.06714621207842461	0.0672040127133895	0.07750299186999626	0.0672040127133895	0.07754309159237249	0.06720401271338948	0.0672040127133895
Xenobiotics metabolism	3.879839423628321	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006307318406178524	0.0	181.1308463772619	0.0	0.0	0.002474881893742371	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Octane oxidation	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
